test/matrices/4096x4096_d50.mtx,4096,4096,8388608,0,0,0,0,0,4096,0,0,0,8388608,8908800,0,0,0,0.062012,256,53555180,42.710000,0.083183,201.690442,0.082748,202.750713,647.208150,849.859864,50364420,4.748000,0.218490,76.787112,230.511328,307.260946
test/matrices/4096x4096_d70.mtx,4096,4096,11744051,0,0,0,0,0,4096,0,0,0,11744051,12535808,0,0,0,0.067418,256,75345564,60.142000,0.115104,204.059824,0.114479,205.173892,658.160571,863.262904,70497078,4.844000,0.417364,56.277259,168.910299,225.167930
test/matrices/4096x11008_d30.mtx,4096,11008,13526630,0,0,0,0,0,4096,0,0,0,13526630,13929472,0,0,0,0.029781,256,83732260,67.746000,0.127887,211.540344,0.127100,212.850197,658.790401,871.467380,81206376,4.868000,0.528811,51.158656,153.564082,204.681105
test/matrices/4096x11008_d50.mtx,4096,11008,22544384,0,0,0,0,0,4096,0,0,0,22544384,23068672,0,0,0,0.023256,256,138638860,112.150000,0.209300,215.426507,0.207632,217.157124,667.714321,884.765412,135312900,4.793000,2.071104,21.770403,65.333706,87.093479
test/matrices/4096x11008_d70.mtx,4096,11008,31562138,0,0,0,0,0,4096,0,0,0,31562138,32186368,0,0,0,0.019778,256,193416268,153.980000,0.290331,217.421757,0.288111,219.097070,671.325524,890.346179,189419424,4.823000,4.207475,15.002888,45.019738,60.017394
test/matrices/5120x5120_d30.mtx,5120,5120,7864320,0,0,0,0,0,5120,0,0,0,7864320,8507392,0,0,0,0.081771,256,51151788,40.567000,0.079981,196.654705,0.079581,197.643156,642.763826,840.278308,47226884,4.815000,0.161277,97.525624,292.830869,390.292999
test/matrices/5120x5120_d50.mtx,5120,5120,13107200,0,0,0,0,0,5120,0,0,0,13107200,13758464,0,0,0,0.049688,256,82699244,65.852000,0.126180,207.754002,0.125476,208.919634,659.084160,867.922184,78684164,4.782000,0.398486,65.784996,197.457788,263.217087
test/matrices/5120x5120_d70.mtx,5120,5120,18350080,0,0,0,0,0,5120,0,0,0,18350080,18994176,0,0,0,0.035100,256,114154420,91.570000,0.172839,212.337262,0.171736,213.701029,664.708739,878.350142,110141444,4.819000,0.782692,46.889658,140.721311,187.597885
test/matrices/5120x13824_d30.mtx,5120,13824,21233664,0,0,0,0,0,5120,0,0,0,21233664,22057984,0,0,0,0.038821,256,132578612,105.632000,0.200197,212.127694,0.198808,213.609754,666.867591,880.338276,127460356,4.805000,1.290119,32.917373,98.797364,131.693306
test/matrices/5120x13824_d50.mtx,5120,13824,35389440,0,0,0,0,0,5120,0,0,0,35389440,36039680,0,0,0,0.018374,256,216578020,172.861000,0.324916,217.837472,0.322039,219.783567,672.521092,892.218806,212395012,4.830000,4.222619,16.761844,50.299355,67.054651
